# Honest_blocks Fraudolent_blocks Cycle 
0            0            1
1            0            2
1            1            3
1            1            4
1            1            5
1            1            6
1            1            7
1            2            8
1            2            9
1            2            10
1            3            11
1            3            12
1            3            13
1            3            14
1            3            15
1            3            16
1            3            17
1            3            18
1            3            19
1            3            20
1            3            21
1            3            22
1            4            23
1            4            24
1            5            25
1            5            26
1            5            27
1            5            28
1            5            29
1            5            30
